code,name_full,name_short,name_abbrev,principal_activities,industry_group_name,sector_name,listing_date,delisting_date,web_address,mailing_address,phone_number,fax_number,registry_name,registry_address,registry_phone_number,foreign_exempt,logo_image_url,primary_share_code,recent_announcement,products,latest_annual_reports_id,latest_annual_reports_release_date,latest_annual_reports_document_date,latest_annual_reports_url,latest_annual_reports_title,is_latest_annual_reports_market_sensitive,latest_annual_reports_no_of_pages,isin_code,product_desc,last_price,open_price,day_high_price,day_low_price,change_price,change_in_percent,volume,bid_price,offer_price,previous_close_price,previous_day_percentage_change,year_high_price,year_high_date,year_low_price,year_low_date,last_trade_date,price_to_earning_ratio,earning_per_share,average_daily_volume,annual_dividend_yield,market_cap,number_of_shares,deprecated_market_cap,deprecated_number_of_shares,suspended,indices_index_code,last_dividend_announce_date,last_dividend_ex_date,last_dividend_payable_date,last_dividend_record_date,last_dividend_amount_in_dollars,last_dividend_raw_franked_percentage,last_dividend_type,last_dividend_comments,last_dividend_books_close_date,fundamental_data_date
A2M,THE A2 MILK COMPANY LIMITED,A2 MILK,THE A2 MILK COMPANY,Premium branded dairy nutritional company focused on products containing the A2 beta-casein protein type.,"Food, Beverage & Tobacco",Consumer Staples,2015-03-31T00:00:00+1100,,http://www.thea2milkcompany.com,"Level 10, 51 Shortland Street, AUCKLAND, ., NEW ZEALAND, 1010",61 2 9697 7000,61 2 9697 7001,LINK MARKET SERVICES LIMITED,"LEVEL 12, 680 GEORGE STREET, SYDNEY, NSW, AUSTRALIA, 2000",1300 554 474,false,https://www.asx.com.au/asx/1/image/logo/A2M?image_size=L&v=1530764736000,A2M,true,"""shares"",""options"",""warrants""",02135825,2019-08-21T07:31:24+1000,2019-08-20T23:05:24+1000,http://www.asx.com.au/asxpdf/20190821/pdf/447nmllvdqkbtq.pdf,Annual Report FY19,false,56,NZATME0002S8,Ordinary Fully Paid,18.86,19.14,19.29,18.85,-0.23,-1.205%,2254603,18.85,19,19.09,0.527%,20.05,2020-06-18T00:00:00+1000,11.28,2019-11-07T00:00:00+1100,2020-08-11T00:00:00+1000,45.62,0.4185,2758436,0,14123954527,739861421,13953786000,739861421,false,"XFL,XTO,XJO,XKO,XAO,XAF,XAT,XSJ",,,,,,,,,,2020-08-11 00:00:00.000
A3D,AURORA LABS LIMITED,AURORALABS,AURORA LABS LIMITED,"Development and supply of 3D metal printers, associated software and
consumable materials.",Capital Goods,Industrials,2016-08-16T00:00:00+1000,,http://www.auroralabs3d.com,"Unit 2, 79 Bushland Ridge, BIBRA LAKE, WA, AUSTRALIA, 6163",08 94341934,08 94341934,AUTOMIC REGISTRY SERVICES,"LEVEL 2, 267 St Georges Terrace,, PERTH, WA, AUSTRALIA, 6000",(08) 9324 2099,false,,A3D,false,"""shares""",02139364,2019-08-28T08:37:37+1000,2019-08-28T08:33:04+1000,http://www.asx.com.au/asxpdf/20190828/pdf/447xzhx1650y2h.pdf,Appendix 4E and Annual Financial Report FY 2019,true,70,AU000000A3D7,Ordinary Fully Paid,0.095,0.095,0.095,0.095,0.008,9.195%,73684,0.09,0.096,0.087,-9.375%,0.34,2019-10-18T00:00:00+1100,0.054,2020-06-19T00:00:00+1000,2020-08-11T00:00:00+1000,0,-0.0908,355416,0,10203335,117279707,11142000,117279707,false,,,,,,,,,,,2020-08-11 00:00:00.000
A40,ALITA RESOURCES LIMITED,ALITARES,ALITARES,Mineral exploration and production.,Materials,Metals & Mining,2018-12-05T00:00:00+1100,,http://www.alitaresources.com.au,"Level 3, 20 Parkland Road, OSBORNE PARK, WA, AUSTRALIA, 6017",08 9389 2600,0894892600,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Level 11, 172 St Georges Terrace, PERTH, WA, AUSTRALIA, 6000",1300 850 505,false,,A40,false,"""shares""",,,,,,,,AU0000031270,Ordinary Fully Paid,0.082,0,0,0,0.000,0%,0,0,0,0.082,0%,0.082,2019-08-09T00:00:00+1000,0,2020-08-11T00:00:00+1000,2020-08-11T00:00:00+1000,0,-0.0635,0,0,-1,1476422411,0,1476422411,true,,,,,,,,,,,2020-08-11 00:00:00.000
A4N,ALPHA HPA LIMITED,ALPHA HPA,ALPHA HPA LTD,.,Materials,Metals & Mining,2007-10-22T00:00:00+1000,,,"Level 2, 66 Hunter Street, SYDNEY, NSW, AUSTRALIA, 2000",02 9300 3310,02 9221 6333,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Level 3, 60 Carrington Street, SYDNEY, NSW, AUSTRALIA, 2000",02 8234 5000,false,https://www.asx.com.au/asx/1/image/logo/A4N?image_size=L&v=1580794943000,A4N,false,"""shares""",02163931,2019-10-25T11:50:30+1100,2019-10-25T11:45:41+1100,http://www.asx.com.au/asxpdf/20191025/pdf/449w688ch2jgvb.pdf,Annual Report and Notice of AGM,false,71,AU0000033060,Ordinary Fully Paid,0.22,0.23,0.23,0.22,-0.005,-2.222%,1616067,0.215,0.23,0.225,2.273%,0.275,2020-02-10T00:00:00+1100,0.086,2020-03-24T00:00:00+1100,2020-08-11T00:00:00+1000,0,-0.0222,709177,0,153084573,680375880,149683000,680375880,false,,,,,,,,,,,2020-08-11 00:00:00.000
AAA,BETASHARES AUSTRALIAN HIGH INTEREST CASH ETF,BETACASH,BETASHARESCASHETF,The investment objective of the fund is to provide attractive and regular income distributions and a high level of capital security.,Not Applic,Not Applic,2012-03-07T00:00:00+1100,,http://www.betashares.com.au,"Level 11, 50 Margaret Street, SYDNEY, NSW, AUSTRALIA, 2000",(02) 9290 6888,(02) 9262 4950,LINK MARKET SERVICES LIMITED,"LEVEL 12, 680 GEORGE STREET, SYDNEY, NSW, AUSTRALIA, 2000",1300 554 474,false,https://www.asx.com.au/asx/1/image/logo/AAA?image_size=L&v=1426736256000,AAA,false,"""shares"",""etps""",,,,,,,,AU000000AAA3,Exchange Traded Fund Units Fully Paid,50.075,50.08,50.08,50.07,-0.005,-0.01%,111069,50.07,50.08,50.08,0.02%,50.14,2019-09-30T00:00:00+1000,50.06,2020-07-01T00:00:00+1000,2020-08-11T00:00:00+1000,69.71,0.7184,268944,1.07,2134619686,42624195,2134407000,42624195,false,,2020-07-27T00:00:00+1000,2020-08-03T00:00:00+1000,2020-08-18T00:00:00+1000,2020-08-04T00:00:00+1000,0.02824816,0.0,Interim,AUD DRP,2020-08-04T00:00:00+1000,2020-08-11 00:00:00.000
AAC,AUSTRALIAN AGRICULTURAL COMPANY LIMITED.,AUST AG CO,AUSTRALIAN AGRICULT.,Agriculture,"Food, Beverage & Tobacco",Consumer Staples,2001-08-10T00:00:00+1000,,http://www.aaco.com.au,"Tower A, Level 1, Gasworks Plaza, 76 Skyring Terrace, NEWSTEAD, QLD, AUSTRALIA, 4006",(07) 3368 4449,07 3367 8612,LINK MARKET SERVICES LIMITED,"Level 21, 10 Eagle Street, BRISBANE, QLD, AUSTRALIA, 4000",1300 554 474,false,,AAC,false,"""shares""",02247630,2020-06-24T13:14:32+1000,2020-06-24T13:08:19+1000,http://www.asx.com.au/asxpdf/20200624/pdf/44jxb3lchzfdnz.pdf,AACo Annual Report,false,97,AU000000AAC9,Ordinary Fully Paid,1.04,1.02,1.04,1.017,0.02,1.961%,575013,1.03,1.04,1.02,0%,1.33,2020-02-10T00:00:00+1100,0.945,2020-03-23T00:00:00+1100,2020-08-11T00:00:00+1000,19.43,0.0525,576557,0,614822082,602766747,626877000,602766747,false,"XKO,XAO,XSO",,,,,,,,,,2020-08-11 00:00:00.000
AAJ,ARUMA RESOURCES LIMITED,ARUMA RES,ARUMA RESOURCES LTD,Gold Exploration,Materials,Metals & Mining,2010-07-23T00:00:00+1000,,http://www.arumaresources.com,"Unit 8-9, 88 Forrest Street, COTTESLOE, WA, AUSTRALIA, 6011",+61 8 93210177,+61 8 92263764,ADVANCED SHARE REGISTRY SERVICES,"110 STIRLING HIGHWAY, NEDLANDS, WA, AUSTRALIA, 6009",(08) 9389 8033,false,,AAJ,false,"""shares""",02152190,2019-09-27T14:00:44+1000,2019-09-27T13:57:39+1000,http://www.asx.com.au/asxpdf/20190927/pdf/448yc6l1ysj7wb.pdf,Annual Report,false,71,AU000000AAJ4,Ordinary Fully Paid,0.006,0.006,0.007,0.006,0.001,20%,72232441,0.006,0.007,0.005,-16.667%,0.008,2020-08-03T00:00:00+1000,0.001,2020-03-23T00:00:00+1100,2020-08-11T00:00:00+1000,0,-0.0016,11310417,0,5697070,1139413903,6836000,1139413903,false,,,,,,,,,,,2020-08-11 00:00:00.000
AAP,AUSTRALIAN AGRICULTURAL PROJECTS LIMITED,AUSAGRIPRO,AUSTRALIAN AGRI LTD,Australian olive orchard management and bulk seller of olive oil.,"Food, Beverage & Tobacco",Consumer Staples,2004-01-07T00:00:00+1100,,http://www.voopl.com.au,"15 McCabe Street, NORTH FREMANTLE, WA, AUSTRALIA, 6159",+61 8 6389 2688,+61 8 6389 2588,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Level 11, 172 St Georges Terrace, PERTH, WA, AUSTRALIA, 6000",1300 850 505,false,,AAP,false,"""shares""",02151729,2019-09-26T18:30:19+1000,2019-09-26T18:12:20+1000,http://www.asx.com.au/asxpdf/20190926/pdf/448x942hlk5l1h.pdf,Annual Report to shareholders,false,58,AU000000AAP1,Ordinary Fully Paid,0.018,0,0,0,0.000,0%,0,0.011,0.018,0.018,0%,0.02,2020-07-23T00:00:00+1000,0,2020-08-11T00:00:00+1000,2020-08-11T00:00:00+1000,0,-0.0017,100491,0,5484902,304716768,0,304716768,false,,,,,,,,,,,2020-08-11 00:00:00.000
AAR,ANGLO AUSTRALIAN RESOURCES NL,ANGLO,ANGLO AUSTRALIAN,"Gold and Base Metals (Copper, Lead, Zinc) Exploration and Mining in Australia.",Materials,Metals & Mining,1986-11-13T00:00:00+1100,,http://www.anglo.com.au,"Suite 2, 6 Lyall Street, SOUTH PERTH, WA, AUSTRALIA, 6151",+61 8 9382 8822,555 555 555,AUTOMIC REGISTRY SERVICES,"LEVEL 2, 267 St Georges Terrace,, PERTH, WA, AUSTRALIA, 6000",(08) 9324 2099,false,,AAR,true,"""shares""",02153643,2019-09-30T18:19:39+1000,2019-09-30T18:14:28+1000,http://www.asx.com.au/asxpdf/20190930/pdf/4491vv9d370vhw.pdf,Full Year Statutory Accounts,false,72,AU000000AAR7,Ordinary Fully Paid,0.185,0.215,0.22,0.185,-0.010,-5.128%,3088461,0.18,0.185,0.195,0%,0.22,2020-08-11T00:00:00+1000,0.059,2019-08-28T00:00:00+1000,2020-08-11T00:00:00+1000,0,-0.0049,652848,0,91246159,467929020,86567000,467929020,false,,,,,,,,,,,2020-08-11 00:00:00.000
AASF,AIRLIE AUSTRALIAN SHARE FUND (MANAGED FUND),AIRLIE AUS,AIRLIE AUS FUND,Actively managed strategy investing predominantly in Australian listed securities that aims to provide long-term capital growth and regular income through investment in Australian equities.,Not Applic,Not Applic,2020-06-04T00:00:00+1000,,,"Level 36, 19 Martin Place, SYDNEY, NSW, AUSTRALIA, 2000",+61292354888,,MAINSTREAM FUND SERVICES PTY LTD,"LEVEL 1, 51-57 PITT STREET, SYDNEY, NSW, AUSTRALIA, 2000",1300 133 451,false,,AASF,false,"""shares""",,,,,,,,AU60MGE97056,Trading Managed Units Fully Paid,2.73,2.71,2.73,2.71,0.04,1.487%,10377,2.62,0,2.69,1.509%,2.76,2020-06-10T00:00:00+1000,2.57,2020-06-15T00:00:00+1000,2020-08-11T00:00:00+1000,0,0,41961,0,0,0,29663000,10865716,false,,,,,,,,,,,2020-08-11 00:00:00.000
ABA,AUSWIDE BANK LTD,AUSWIDE,AUSWIDE BANK LTD,"Auswide Bank became the tenth Australian owned bank, listed and trading on the ASX, on April 1, 2015.  The company had operated as a building society since 1966. Auswide Bank has an Australian Credit Licence and an Australian Financial Services Licence an",Banks,Financials,1994-09-19T00:00:00+1000,,http://www.auswidebank.com.au,"Floor 5, 16 - 20 Barolin Street, BUNDABERG, QLD, AUSTRALIA, 4670",1300 138 831,(07) 4152 3499,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Level 1, 200 Mary Street, BRISBANE, QLD, AUSTRALIA, 4000",1300 552 270,false,https://www.asx.com.au/asx/1/image/logo/ABA?image_size=L&v=1429851676000,ABA,false,"""shares""",02164106,2019-10-25T15:20:21+1100,2019-10-25T15:13:55+1100,http://www.asx.com.au/asxpdf/20191025/pdf/449wkpt1wz4s1x.pdf,Annual Report to shareholders,false,130,AU000000ABA1,Ordinary Fully Paid,4.55,4.55,4.62,4.55,0.04,0.887%,11303,4.55,4.63,4.51,0.222%,6.83,2020-02-20T00:00:00+1100,3.3,2020-03-23T00:00:00+1100,2020-08-11T00:00:00+1000,10.77,0.4186,18611,7.87,191380569,42434716,193078000,42434716,false,XAO,2020-02-19T00:00:00+1100,2020-02-27T00:00:00+1100,2020-03-16T00:00:00+1100,2020-02-28T00:00:00+1100,0.17,100.0,Interim,"AUD 0.17 FRANKED, 30 % CTR, DRP 2.5% DISC",2020-02-28T00:00:00+1100,2020-08-11 00:00:00.000
ABC,ADBRI LIMITED,ADEL BRTN,ADBRI LIMITED,"Manufacture of cement, lime, concrete and aggregates and concrete masonry products",Materials,Materials,1962-05-31T00:00:00+1000,,http://www.adbri.com.au,"Level 1, 157 Grenfell Street, ADELAIDE, SA, AUSTRALIA, 5000",(08) 8223 8000,(08) 8215 0030,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Level 5, 115 Grenfell Street, ADELAIDE, SA, AUSTRALIA, 5000",08 8236 2300,false,https://www.asx.com.au/asx/1/image/logo/ABC?image_size=L&v=1383548585000,ABC,false,"""shares"",""warrants""",02206794,2020-02-26T08:24:59+1100,2020-02-26T08:17:31+1100,http://www.asx.com.au/asxpdf/20200226/pdf/44fg6w8pjh8vhf.pdf,2019 Annual Report to shareholders,false,132,AU000000ABC7,Ordinary Fully Paid,2.36,2.31,2.37,2.3,0.06,2.609%,1384504,2.35,2.36,2.3,1.77%,3.94,2020-01-24T00:00:00+1100,1.74,2020-03-24T00:00:00+1100,2020-08-11T00:00:00+1000,31.51,0.073,3708239,2.17,1500212644,652266367,1539349000,652266367,false,"XJO,XKO,XAO,XSO,XAT,XMJ",2020-02-26T00:00:00+1100,2020-04-09T00:00:00+1000,2020-04-28T00:00:00+1000,2020-04-14T00:00:00+1000,0.05,100.0,Final,"AUD 0.05 FRANKED, 30 % CTR, DRP SUSP",2020-04-14T00:00:00+1000,2020-08-11 00:00:00.000
ABL,ABILENE OIL AND GAS LIMITED,ABILENEOIL,ABILENE OIL & GAS,Resource exploration & investment in Australia & resource exploration in USA with a focus on oil and gas.,Energy,Energy,1974-01-01T00:00:00+1100,,http://www.abilene.com.au/,"Level 4, 100 Albert Road, SOUTH MELBOURNE, VIC, AUSTRALIA, 3205",+61 3 9692 7222,+61 3 9077 9233,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Yarra Falls, 452 Johnston Street, ABBOTSFORD, VIC, AUSTRALIA, 3067",03 9415 4000,false,,ABL,false,"""shares""",02153225,2019-09-30T14:13:53+1000,2019-09-30T14:10:30+1000,http://www.asx.com.au/asxpdf/20190930/pdf/44910tn18gr0xd.pdf,2019 Annual Report to Shareholders,false,52,AU000000ABL8,Ordinary Fully Paid,0.001,0,0,0,0.000,0%,0,0,0,0.001,0%,0.004,2019-11-06T00:00:00+1100,0,2020-08-11T00:00:00+1000,2020-08-11T00:00:00+1000,0,-0.0022,0,0,-1,397614352,0,397614352,true,,,,,,,,,,,2020-08-11 00:00:00.000
ABP,ABACUS PROPERTY GROUP,ABACUS,ABACUS PROPERTY GRP.,"Abacus Property Group is a leading diversified property group that specialises in investing in core plus property opportunities across commercial property markets in Australia and New Zealand. 
Abacus' strategy is to invest our capital into core plus pro",Real Estate,Real Estate,2002-11-14T00:00:00+1100,,http://www.abacusproperty.com.au,"Level 34, Australia Square, 264-278 George Street, SYDNEY, NSW, AUSTRALIA, 2000",(02) 9253 8600,(02) 9253 8616,BOARDROOM PTY LIMITED,"LEVEL 12, 225 GEORGE STREET, SYDNEY, NSW, AUSTRALIA, 2000",(02) 9290 9600,false,https://www.asx.com.au/asx/1/image/logo/ABP?image_size=L&v=1512098899000,ABP,false,"""shares""",,,,,,,,AU000000ABP9,Fully Paid Ordinary/units Stapled Securities,2.71,2.66,2.72,2.65,0.04,1.498%,933856,2.65,2.73,2.67,2.299%,4.18,2019-08-13T00:00:00+1000,1.955,2020-03-23T00:00:00+1100,2020-08-11T00:00:00+1000,10.34,0.2582,1345886,6.93,1744849870,653501824,1770990000,653501824,false,"XJO,XKO,XAO,XSO,XAT,XPJ",2020-06-01T00:00:00+1000,2020-06-29T00:00:00+1000,2020-08-31T00:00:00+1000,2020-06-30T00:00:00+1000,0.0905,0.0,Final,AUD DRP NIL DISC,2020-06-30T00:00:00+1000,2020-08-11 00:00:00.000
ABR,AMERICAN PACIFIC BORATES LIMITED,AMERPACBO,AMERICAN PACIFIC,Minerals exploration and production company,Materials,Metals & Mining,2017-07-28T00:00:00+1000,,http://www.americanpacificborate.com,"Level 24, Allendale Square, 77 St Georges Terrace, PERTH, WA, AUSTRALIA, 6000",08 6141 3145,08 6141 3101,ADVANCED SHARE REGISTRY SERVICES,"110 STIRLING HIGHWAY, NEDLANDS, WA, AUSTRALIA, 6009",(08) 9389 8033,false,,ABR,true,"""shares""",02144408,2019-09-06T15:42:31+1000,2019-09-06T15:35:41+1000,http://www.asx.com.au/asxpdf/20190906/pdf/4489qkyqsbmq13.pdf,Annual Report 2019,false,55,AU000000ABR5,Ordinary Fully Paid,0.81,0.82,0.84,0.8,0.00,0%,583675,0.8,0.81,0.81,-8.475%,0.9,2020-08-07T00:00:00+1000,0.145,2020-03-27T00:00:00+1100,2020-08-11T00:00:00+1000,0,-0.016,938482,0,254410323,314086818,254410000,314086818,false,XEC,,,,,,,,,,2020-08-11 00:00:00.000
ABV,ADVANCED BRAKING TECHNOLOGY LTD,ADV BRAKE,ADV BRAKING TECH LTD,The development and commercialisation of the Wet Brake technology.,Automobiles & Components,Consumer Discretionary,2002-05-28T00:00:00+1000,,http://www.advancedbraking.com,"19 Creative Street, WANGARA, WA, AUSTRALIA, 6065",+61 8 9302 1922,+61 8 9302 1922,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Level 11, 172 St Georges Terrace, PERTH, WA, AUSTRALIA, 6000",1300 850 505,false,https://www.asx.com.au/asx/1/image/logo/ABV?image_size=L&v=1580774297000,ABV,false,"""shares""",02153449,2019-09-30T16:41:04+1000,2019-09-30T16:34:45+1000,http://www.asx.com.au/asxpdf/20190930/pdf/4491gv8vy3gvv9.pdf,2019 Annual Report,false,65,AU000000ABV7,Ordinary Fully Paid,0.034,0,0,0,0.000,0%,0,0.034,0.036,0.034,3.03%,0.13,2020-07-03T00:00:00+1000,0,2020-08-11T00:00:00+1000,2020-08-11T00:00:00+1000,0,-0.0021,2187592,0,12891058,379148766,12891000,379148766,false,,,,,,,,,,,2020-08-11 00:00:00.000
ABW,AURORA ABSOLUTE RETURN FUND,AURORA ARF,AURORA ABSOLUTE,Responsible Entity,Not Applic,Not Applic,2006-07-10T00:00:00+1000,,http://www.aurorafunds.com.au,"Level 6, Suite 613, 370 St Kilda Road, MELBOURNE, VIC, AUSTRALIA, 3004",1300553431,1300553431,BOARDROOM PTY LIMITED,"LEVEL 12, 225 GEORGE STREET, SYDNEY, NSW, AUSTRALIA, 2000",(02) 9290 9600,false,,ABW,true,"""shares""",02153650,2019-09-30T18:25:44+1000,2019-09-30T18:21:23+1000,http://www.asx.com.au/asxpdf/20190930/pdf/4491w93wtpm4k4.pdf,Annual Report 2019,false,42,AU000000ABW5,Ordinary Units Fully Paid,0.19,0,0,0,0.00,0%,0,0,0,0.19,0%,0.22,2019-01-16T00:00:00+1100,0,2020-08-11T00:00:00+1000,2020-08-11T00:00:00+1000,0,-0.1007,0,1.53,-1,8134136,0,8134136,true,,2019-06-25T00:00:00+1000,2019-06-28T00:00:00+1000,2019-08-19T00:00:00+1000,2019-07-01T00:00:00+1000,0.0014,0.0,Final,DRP NIL DISCOUNT,2019-07-01T00:00:00+1000,2020-08-11 00:00:00.000
ABX,AUSTRALIAN BAUXITE LIMITED.,AUSBAUXITE,AUST BAUXITE LTD.,Bauxite exploration.,Materials,Metals & Mining,2009-12-24T00:00:00+1100,,http://www.australianbauxite.com.au,"Level 5, 52 Phillip Street, SYDNEY, NSW, AUSTRALIA, 2000",(02) 9251 7177,(02) 9251 7500,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Yarra Falls, 452 Johnston Street, ABBOTSFORD, VIC, AUSTRALIA, 3067",03 9415 4000,false,,ABX,false,"""shares""",02220501,2020-03-31T16:46:17+1100,2020-03-31T16:39:48+1100,http://www.asx.com.au/asxpdf/20200331/pdf/44gkqlm62rqd3s.pdf,ABX 2019 Annual Report,false,76,AU000000ABX3,Ordinary Fully Paid,0.099,0.1,0.1,0.099,0.001,1.02%,25485,0.098,0.1,0.098,-2%,0.135,2020-01-02T00:00:00+1100,0.07,2020-03-30T00:00:00+1100,2020-08-11T00:00:00+1000,0,-0.017,89932,0,14722301,150227562,14873000,150227562,false,,,,,,,,,,,2020-08-11 00:00:00.000
AC8,AUSCANN GROUP HOLDINGS LTD,AUSCANN,AUSCANN GRP HLGS LTD,"Cultivation, manufacture and supply of medical cannabis products.","Pharmaceuticals, Biotechnology & Life Sciences",Health Care,1989-05-03T00:00:00+1000,,http://www.auscann.com.au/,"Level 5, 35 Havelock Street, WEST PERTH, WA, AUSTRALIA, 6005",+61 8 6305 0705,+61 8 6255 5031,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Level 5, 115 Grenfell Street, ADELAIDE, SA, AUSTRALIA, 5000",08 8236 2300,false,,AC8,false,"""shares""",02165152,2019-10-29T08:04:56+1100,2019-10-28T21:52:47+1100,http://www.asx.com.au/asxpdf/20191029/pdf/449zf1plqjv8m1.pdf,Annual Report,false,68,AU000000AC89,Ordinary Fully Paid,0.15,0.16,0.165,0.15,-0.005,-3.226%,1480355,0.15,0.155,0.155,0%,0.435,2019-08-12T00:00:00+1000,0.135,2020-07-01T00:00:00+1000,2020-08-11T00:00:00+1000,0,-0.0196,556012,0,49142340,317047357,47557000,317047357,false,XEC,,,,,,,,,,2020-08-11 00:00:00.000
ACB,A-CAP ENERGY LIMITED,ACAPRES,A-CAP ENERGY LTD,Minerals exploration & development,Energy,Energy,2006-05-19T00:00:00+1000,,http://www.a-cap.com.au,"Level 38, 123 Eagle St, BRISBANE, QLD, AUSTRALIA, 4000",+61 (0) 401 876 534,0,ADVANCED SHARE REGISTRY SERVICES,"110 STIRLING HIGHWAY, NEDLANDS, WA, AUSTRALIA, 6009",(08) 9389 8033,false,,ACB,false,"""shares""",02165123,2019-10-28T19:54:57+1100,2019-10-28T19:49:38+1100,http://www.asx.com.au/asxpdf/20191028/pdf/449z7r1tbrjv66.pdf,Annual Report to shareholders,false,68,AU000000ACB7,Ordinary Fully Paid,0.018,0.019,0.019,0.018,-0.001,-5.263%,652000,0.017,0.018,0.019,0%,0.037,2019-09-06T00:00:00+1000,0.004,2020-03-23T00:00:00+1100,2020-08-11T00:00:00+1000,0,-0.0389,2366478,0,16565812,871884866,15694000,871884866,false,,,,,,,,,,,2020-08-11 00:00:00.000
ACDC,ETFS BATTERY TECH & LITHIUM ETF,ETFS ACDC,ETFS BATT TECH LITH,The Fund aims to provide investors with a return that (before fees and expenses) tracks the performance of the Solactive Battery Value-Chain Index.,Not Applic,Not Applic,2018-09-03T00:00:00+1000,,http://www.etfsecurities.com.au,"Level 7, 50 King Street, SYDNEY, NSW, AUSTRALIA, 2000",02 8311 3488,02 8311 3480,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Level 3, 60 Carrington Street, SYDNEY, NSW, AUSTRALIA, 2000",02 8234 5000,false,https://www.asx.com.au/asx/1/image/logo/ACD?image_size=L&v=1535589376000,ACDC,false,"""shares"",""etps""",,,,,,,,AU0000022386,Exchange Traded Fund Units Fully Paid,60.5,60.03,60.83,60.03,0.81,1.357%,3048,59.4,65,59.69,1.255%,60.83,2020-08-11T00:00:00+1000,41,2020-03-23T00:00:00+1100,2020-08-11T00:00:00+1000,6.97,8.5602,1670,0,0,0,24248000,400796,false,,,,,,,,,,,2020-08-11 00:00:00.000
ACF,ACROW FORMWORK AND CONSTRUCTION SERVICES LIMITED,ACROW,ACROW FORMWORK,Leading provider of formwork and scaffold hire,Capital Goods,Industrials,2008-06-27T00:00:00+1000,,http://www.acrow.com.au,"c/- Level 5, 126 Phillip Street, SYDNEY, NSW, AUSTRALIA, 2000",(02) 8072 1400,(02) 8072 1440,AUTOMIC REGISTRY SERVICES,"Level 5, 126 Phillip Street, SYDNEY, NSW, AUSTRALIA, 2000",02 9698 5414,false,,ACF,true,"""shares""",02152262,2019-09-27T15:22:45+1000,2019-09-27T15:19:11+1000,http://www.asx.com.au/asxpdf/20190927/pdf/448yhwjfxylr1w.pdf,Annual Report to shareholders,false,96,AU0000006124,Ordinary Fully Paid,0.3,0.3,0.3,0.3,0.0,0%,3200,0.29,0.3,0.3,3.448%,0.385,2020-01-20T00:00:00+1100,0.13,2020-03-23T00:00:00+1100,2020-08-11T00:00:00+1000,27.03,0.0111,194024,5.67,65554360,218514534,65554000,218514534,false,,2019-08-29T00:00:00+1000,2019-10-23T00:00:00+1100,2019-11-15T00:00:00+1100,2019-10-24T00:00:00+1100,0.01,0.0,Final,UNFRANKED; NIL CFI;  DRP,2019-10-24T00:00:00+1100,2020-08-11 00:00:00.000
ACP,AUDALIA RESOURCES LIMITED,AUDALIA,AUDALIA RES LTD,"Vanadium, titanium and iron exploration.",Materials,Metals & Mining,2011-07-06T00:00:00+1000,,http://www.audalia.com.au,"Level 1, Office F, 1139 Hay Street, WEST PERTH, WA, AUSTRALIA, 6005",+61 8 9321 0715,+61 8 9321 0721,ADVANCED SHARE REGISTRY SERVICES,"110 STIRLING HIGHWAY, NEDLANDS, WA, AUSTRALIA, 6009",(08) 9389 8033,false,,ACP,false,"""shares""",02153640,2019-09-30T18:15:49+1000,2019-09-30T18:08:20+1000,http://www.asx.com.au/asxpdf/20190930/pdf/4491vn3wb1x9gx.pdf,Annual Report to shareholders,false,51,AU000000ACP7,Ordinary Fully Paid,0.01,0,0,0,0.00,0%,0,0.01,0.012,0.01,0%,0.01,2020-06-16T00:00:00+1000,0,2020-08-11T00:00:00+1000,2020-08-11T00:00:00+1000,0,-0.0013,30600,0,6721362,672136191,0,672136191,false,,,,,,,,,,,2020-08-11 00:00:00.000
