code,name_full,name_short,name_abbrev,principal_activities,industry_group_name,sector_name,listing_date,delisting_date,web_address,mailing_address,phone_number,fax_number,registry_name,registry_address,registry_phone_number,foreign_exempt,logo_image_url,primary_share_code,recent_announcement,products,latest_annual_reports_id,latest_annual_reports_release_date,latest_annual_reports_document_date,latest_annual_reports_url,latest_annual_reports_title,is_latest_annual_reports_market_sensitive,latest_annual_reports_no_of_pages,isin_code,product_desc,last_price,open_price,day_high_price,day_low_price,change_price,change_in_percent,volume,bid_price,offer_price,previous_close_price,previous_day_percentage_change,year_high_price,year_high_date,year_low_price,year_low_date,last_trade_date,price_to_earning_ratio,earning_per_share,average_daily_volume,annual_dividend_yield,market_cap,number_of_shares,deprecated_market_cap,deprecated_number_of_shares,suspended,indices_index_code,last_dividend_announce_date,last_dividend_ex_date,last_dividend_payable_date,last_dividend_record_date,last_dividend_amount_in_dollars,last_dividend_raw_franked_percentage,last_dividend_type,last_dividend_comments,last_dividend_books_close_date,fundamental_data_date
AAJ,ARUMA RESOURCES LIMITED,ARUMA RES,ARUMA RESOURCES LTD,Gold Exploration,Materials,Metals & Mining,2010-07-23T00:00:00+1000,,http://www.arumaresources.com,"Unit 8-9, 88 Forrest Street, COTTESLOE, WA, AUSTRALIA, 6011",+61 8 93210177,+61 8 92263764,ADVANCED SHARE REGISTRY SERVICES,"110 STIRLING HIGHWAY, NEDLANDS, WA, AUSTRALIA, 6009",(08) 9389 8033,false,,AAJ,false,"""shares""",02152190,2019-09-27T14:00:44+1000,2019-09-27T13:57:39+1000,http://www.asx.com.au/asxpdf/20190927/pdf/448yc6l1ysj7wb.pdf,Annual Report,false,71,AU000000AAJ4,Ordinary Fully Paid,0.007,0.007,0.008,0.007,0.000,0%,34041149,0.007,0.008,0.007,16.667%,0.008,2020-08-03T00:00:00+1000,0.001,2020-03-23T00:00:00+1100,2020-08-13T00:00:00+1000,0,-0.0016,12940913,0,7975897,1139413903,7976000,1139413903,false,,,,,,,,,,,2020-08-13 00:00:00.000
AAR,ANGLO AUSTRALIAN RESOURCES NL,ANGLO,ANGLO AUSTRALIAN,"Gold and Base Metals (Copper, Lead, Zinc) Exploration and Mining in Australia.",Materials,Metals & Mining,1986-11-13T00:00:00+1100,,http://www.anglo.com.au,"Suite 2, 6 Lyall Street, SOUTH PERTH, WA, AUSTRALIA, 6151",+61 8 9382 8822,555 555 555,AUTOMIC REGISTRY SERVICES,"LEVEL 2, 267 St Georges Terrace,, PERTH, WA, AUSTRALIA, 6000",(08) 9324 2099,false,,AAR,false,"""shares""",02153643,2019-09-30T18:19:39+1000,2019-09-30T18:14:28+1000,http://www.asx.com.au/asxpdf/20190930/pdf/4491vv9d370vhw.pdf,Full Year Statutory Accounts,false,72,AU000000AAR7,Ordinary Fully Paid,0.18,0.18,0.18,0.175,0.01,5.882%,218267,0.17,0.175,0.17,-8.108%,0.22,2020-08-11T00:00:00+1000,0.059,2019-08-28T00:00:00+1000,2020-08-13T00:00:00+1000,0,-0.0049,727270,0,79547933,467929020,84227000,467929020,false,,,,,,,,,,,2020-08-13 00:00:00.000
AASF,AIRLIE AUSTRALIAN SHARE FUND (MANAGED FUND),AIRLIE AUS,AIRLIE AUS FUND,Actively managed strategy investing predominantly in Australian listed securities that aims to provide long-term capital growth and regular income through investment in Australian equities.,Not Applic,Not Applic,2020-06-04T00:00:00+1000,,,"Level 36, 19 Martin Place, SYDNEY, NSW, AUSTRALIA, 2000",+61292354888,,MAINSTREAM FUND SERVICES PTY LTD,"LEVEL 1, 51-57 PITT STREET, SYDNEY, NSW, AUSTRALIA, 2000",1300 133 451,false,,AASF,false,"""shares""",,,,,,,,AU60MGE97056,Trading Managed Units Fully Paid,2.71,2.71,2.71,2.71,-0.01,-0.368%,12350,2.62,2.9,2.72,-0.366%,2.76,2020-06-10T00:00:00+1000,2.57,2020-06-15T00:00:00+1000,2020-08-13T00:00:00+1000,0,0,40582,0,0,0,29446000,10865716,false,,,,,,,,,,,2020-08-13 00:00:00.000
ABA,AUSWIDE BANK LTD,AUSWIDE,AUSWIDE BANK LTD,"Auswide Bank became the tenth Australian owned bank, listed and trading on the ASX, on April 1, 2015.  The company had operated as a building society since 1966. Auswide Bank has an Australian Credit Licence and an Australian Financial Services Licence an",Banks,Financials,1994-09-19T00:00:00+1000,,http://www.auswidebank.com.au,"Floor 5, 16 - 20 Barolin Street, BUNDABERG, QLD, AUSTRALIA, 4670",1300 138 831,(07) 4152 3499,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Level 1, 200 Mary Street, BRISBANE, QLD, AUSTRALIA, 4000",1300 552 270,false,https://www.asx.com.au/asx/1/image/logo/ABA?image_size=L&v=1429851676000,ABA,false,"""shares""",02164106,2019-10-25T15:20:21+1100,2019-10-25T15:13:55+1100,http://www.asx.com.au/asxpdf/20191025/pdf/449wkpt1wz4s1x.pdf,Annual Report to shareholders,false,130,AU000000ABA1,Ordinary Fully Paid,4.61,4.6,4.63,4.57,0.03,0.655%,19649,4.61,4.65,4.58,0.659%,6.83,2020-02-20T00:00:00+1100,3.3,2020-03-23T00:00:00+1100,2020-08-13T00:00:00+1000,10.94,0.4186,17231,7.75,194350999,42434716,195624000,42434716,false,XAO,2020-02-19T00:00:00+1100,2020-02-27T00:00:00+1100,2020-03-16T00:00:00+1100,2020-02-28T00:00:00+1100,0.17,100.0,Interim,"AUD 0.17 FRANKED, 30 % CTR, DRP 2.5% DISC",2020-02-28T00:00:00+1100,2020-08-13 00:00:00.000
ABC,ADBRI LIMITED,ADEL BRTN,ADBRI LIMITED,"Manufacture of cement, lime, concrete and aggregates and concrete masonry products",Materials,Materials,1962-05-31T00:00:00+1000,,http://www.adbri.com.au,"Level 1, 157 Grenfell Street, ADELAIDE, SA, AUSTRALIA, 5000",(08) 8223 8000,(08) 8215 0030,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Level 5, 115 Grenfell Street, ADELAIDE, SA, AUSTRALIA, 5000",08 8236 2300,false,https://www.asx.com.au/asx/1/image/logo/ABC?image_size=L&v=1383548585000,ABC,false,"""shares"",""warrants""",02206794,2020-02-26T08:24:59+1100,2020-02-26T08:17:31+1100,http://www.asx.com.au/asxpdf/20200226/pdf/44fg6w8pjh8vhf.pdf,2019 Annual Report to shareholders,false,132,AU000000ABC7,Ordinary Fully Paid,2.3,2.34,2.34,2.28,-0.02,-0.862%,1394415,2.29,2.3,2.32,-1.695%,3.94,2020-01-24T00:00:00+1100,1.74,2020-03-24T00:00:00+1100,2020-08-13T00:00:00+1000,31.78,0.073,3694529,2.16,1513257971,652266367,1500213000,652266367,false,"XJO,XKO,XAO,XSO,XAT,XMJ",2020-02-26T00:00:00+1100,2020-04-09T00:00:00+1000,2020-04-28T00:00:00+1000,2020-04-14T00:00:00+1000,0.05,100.0,Final,"AUD 0.05 FRANKED, 30 % CTR, DRP SUSP",2020-04-14T00:00:00+1000,2020-08-13 00:00:00.000
ABP,ABACUS PROPERTY GROUP,ABACUS,ABACUS PROPERTY GRP.,"Abacus Property Group is a leading diversified property group that specialises in investing in core plus property opportunities across commercial property markets in Australia and New Zealand. 
Abacus' strategy is to invest our capital into core plus pro",Real Estate,Real Estate,2002-11-14T00:00:00+1100,,http://www.abacusproperty.com.au,"Level 34, Australia Square, 264-278 George Street, SYDNEY, NSW, AUSTRALIA, 2000",(02) 9253 8600,(02) 9253 8616,BOARDROOM PTY LIMITED,"LEVEL 12, 225 GEORGE STREET, SYDNEY, NSW, AUSTRALIA, 2000",(02) 9290 9600,false,https://www.asx.com.au/asx/1/image/logo/ABP?image_size=L&v=1512098899000,ABP,false,"""shares""",,,,,,,,AU000000ABP9,Fully Paid Ordinary/units Stapled Securities,2.72,2.76,2.76,2.7,-0.01,-0.366%,657130,2.71,2.74,2.73,0.738%,4.18,2019-08-13T00:00:00+1000,1.955,2020-03-23T00:00:00+1100,2020-08-13T00:00:00+1000,10.57,0.2582,1321246,6.78,1784059980,653501824,1777525000,653501824,false,"XJO,XKO,XAO,XSO,XAT,XPJ",2020-06-01T00:00:00+1000,2020-06-29T00:00:00+1000,2020-08-31T00:00:00+1000,2020-06-30T00:00:00+1000,0.0905,0.0,Final,AUD DRP NIL DISC,2020-06-30T00:00:00+1000,2020-08-13 00:00:00.000
ABR,AMERICAN PACIFIC BORATES LIMITED,AMERPACBO,AMERICAN PACIFIC,Minerals exploration and production company,Materials,Metals & Mining,2017-07-28T00:00:00+1000,,http://www.americanpacificborate.com,"Level 24, Allendale Square, 77 St Georges Terrace, PERTH, WA, AUSTRALIA, 6000",08 6141 3145,08 6141 3101,ADVANCED SHARE REGISTRY SERVICES,"110 STIRLING HIGHWAY, NEDLANDS, WA, AUSTRALIA, 6009",(08) 9389 8033,false,,ABR,false,"""shares""",02144408,2019-09-06T15:42:31+1000,2019-09-06T15:35:41+1000,http://www.asx.com.au/asxpdf/20190906/pdf/4489qkyqsbmq13.pdf,Annual Report 2019,false,55,AU000000ABR5,Ordinary Fully Paid,0.815,0.81,0.82,0.775,0.045,5.844%,589620,0.81,0.815,0.77,-4.938%,0.9,2020-08-07T00:00:00+1000,0.145,2020-03-27T00:00:00+1100,2020-08-13T00:00:00+1000,0,-0.016,925767,0,244603990,317667519,258899000,317667519,false,XEC,,,,,,,,,,2020-08-13 00:00:00.000
ABV,ADVANCED BRAKING TECHNOLOGY LTD,ADV BRAKE,ADV BRAKING TECH LTD,The development and commercialisation of the Wet Brake technology.,Automobiles & Components,Consumer Discretionary,2002-05-28T00:00:00+1000,,http://www.advancedbraking.com,"19 Creative Street, WANGARA, WA, AUSTRALIA, 6065",+61 8 9302 1922,+61 8 9302 1922,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Level 11, 172 St Georges Terrace, PERTH, WA, AUSTRALIA, 6000",1300 850 505,false,https://www.asx.com.au/asx/1/image/logo/ABV?image_size=L&v=1580774297000,ABV,false,"""shares""",02153449,2019-09-30T16:41:04+1000,2019-09-30T16:34:45+1000,http://www.asx.com.au/asxpdf/20190930/pdf/4491gv8vy3gvv9.pdf,2019 Annual Report,false,65,AU000000ABV7,Ordinary Fully Paid,0.032,0.035,0.035,0.032,-0.002,-5.882%,1735224,0.032,0.033,0.034,0%,0.13,2020-07-03T00:00:00+1000,0.015,2020-03-23T00:00:00+1100,2020-08-13T00:00:00+1000,0,-0.0021,2225603,0,12891058,379148766,12133000,379148766,false,,,,,,,,,,,2020-08-13 00:00:00.000
ABX,AUSTRALIAN BAUXITE LIMITED.,AUSBAUXITE,AUST BAUXITE LTD.,Bauxite exploration.,Materials,Metals & Mining,2009-12-24T00:00:00+1100,,http://www.australianbauxite.com.au,"Level 5, 52 Phillip Street, SYDNEY, NSW, AUSTRALIA, 2000",(02) 9251 7177,(02) 9251 7500,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Yarra Falls, 452 Johnston Street, ABBOTSFORD, VIC, AUSTRALIA, 3067",03 9415 4000,false,,ABX,false,"""shares""",02220501,2020-03-31T16:46:17+1100,2020-03-31T16:39:48+1100,http://www.asx.com.au/asxpdf/20200331/pdf/44gkqlm62rqd3s.pdf,ABX 2019 Annual Report,false,76,AU000000ABX3,Ordinary Fully Paid,0.097,0.098,0.098,0.097,0.000,0%,35000,0.097,0.1,0.097,-2.02%,0.135,2020-01-02T00:00:00+1100,0.07,2020-03-30T00:00:00+1100,2020-08-13T00:00:00+1000,0,-0.017,87245,0,14572074,150227562,14572000,150227562,false,,,,,,,,,,,2020-08-13 00:00:00.000
AC8,AUSCANN GROUP HOLDINGS LTD,AUSCANN,AUSCANN GRP HLGS LTD,"Cultivation, manufacture and supply of medical cannabis products.","Pharmaceuticals, Biotechnology & Life Sciences",Health Care,1989-05-03T00:00:00+1000,,http://www.auscann.com.au/,"Level 5, 35 Havelock Street, WEST PERTH, WA, AUSTRALIA, 6005",+61 8 6305 0705,+61 8 6255 5031,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Level 5, 115 Grenfell Street, ADELAIDE, SA, AUSTRALIA, 5000",08 8236 2300,false,,AC8,false,"""shares""",02165152,2019-10-29T08:04:56+1100,2019-10-28T21:52:47+1100,http://www.asx.com.au/asxpdf/20191029/pdf/449zf1plqjv8m1.pdf,Annual Report,false,68,AU000000AC89,Ordinary Fully Paid,0.15,0.155,0.155,0.15,0.00,0%,340249,0.15,0.155,0.15,0%,0.435,2019-08-12T00:00:00+1000,0.135,2020-07-01T00:00:00+1000,2020-08-13T00:00:00+1000,0,-0.0196,575039,0,47557104,317047357,47557000,317047357,false,XEC,,,,,,,,,,2020-08-13 00:00:00.000
ACB,A-CAP ENERGY LIMITED,ACAPRES,A-CAP ENERGY LTD,Minerals exploration & development,Energy,Energy,2006-05-19T00:00:00+1000,,http://www.a-cap.com.au,"Level 38, 123 Eagle St, BRISBANE, QLD, AUSTRALIA, 4000",+61 (0) 401 876 534,0,ADVANCED SHARE REGISTRY SERVICES,"110 STIRLING HIGHWAY, NEDLANDS, WA, AUSTRALIA, 6009",(08) 9389 8033,false,,ACB,false,"""shares""",02165123,2019-10-28T19:54:57+1100,2019-10-28T19:49:38+1100,http://www.asx.com.au/asxpdf/20191028/pdf/449z7r1tbrjv66.pdf,Annual Report to shareholders,false,68,AU000000ACB7,Ordinary Fully Paid,0.017,0.016,0.017,0.016,0.000,0%,457244,0.017,0.018,0.017,-5.556%,0.037,2019-09-06T00:00:00+1000,0.004,2020-03-23T00:00:00+1100,2020-08-13T00:00:00+1000,0,-0.0389,2297361,0,14822043,871884866,14822000,871884866,false,,,,,,,,,,,2020-08-13 00:00:00.000
ACDC,ETFS BATTERY TECH & LITHIUM ETF,ETFS ACDC,ETFS BATT TECH LITH,The Fund aims to provide investors with a return that (before fees and expenses) tracks the performance of the Solactive Battery Value-Chain Index.,Not Applic,Not Applic,2018-09-03T00:00:00+1000,,http://www.etfsecurities.com.au,"Level 7, 50 King Street, SYDNEY, NSW, AUSTRALIA, 2000",02 8311 3488,02 8311 3480,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Level 3, 60 Carrington Street, SYDNEY, NSW, AUSTRALIA, 2000",02 8234 5000,false,https://www.asx.com.au/asx/1/image/logo/ACD?image_size=L&v=1535589376000,ACDC,false,"""shares"",""etps""",,,,,,,,AU0000022386,Exchange Traded Fund Units Fully Paid,60.7,60.92,61.06,60.69,0.28,0.463%,5781,60.65,62,60.42,-0.132%,61.06,2020-08-13T00:00:00+1000,41,2020-03-23T00:00:00+1100,2020-08-13T00:00:00+1000,7.06,8.5602,1719,0,0,0,24328000,400796,false,,,,,,,,,,,2020-08-13 00:00:00.000
ACF,ACROW FORMWORK AND CONSTRUCTION SERVICES LIMITED,ACROW,ACROW FORMWORK,Leading provider of formwork and scaffold hire,Capital Goods,Industrials,2008-06-27T00:00:00+1000,,http://www.acrow.com.au,"c/- Level 5, 126 Phillip Street, SYDNEY, NSW, AUSTRALIA, 2000",(02) 8072 1400,(02) 8072 1440,AUTOMIC REGISTRY SERVICES,"Level 5, 126 Phillip Street, SYDNEY, NSW, AUSTRALIA, 2000",02 9698 5414,false,,ACF,false,"""shares""",02152262,2019-09-27T15:22:45+1000,2019-09-27T15:19:11+1000,http://www.asx.com.au/asxpdf/20190927/pdf/448yhwjfxylr1w.pdf,Annual Report to shareholders,false,96,AU0000006124,Ordinary Fully Paid,0.3,0.3,0.3,0.3,0.0,0%,11906,0.29,0.3,0.3,0%,0.385,2020-01-20T00:00:00+1100,0.13,2020-03-23T00:00:00+1100,2020-08-13T00:00:00+1000,27.03,0.0111,191827,5.67,65554360,218514534,65554000,218514534,false,,2019-08-29T00:00:00+1000,2019-10-23T00:00:00+1100,2019-11-15T00:00:00+1100,2019-10-24T00:00:00+1100,0.01,0.0,Final,UNFRANKED; NIL CFI;  DRP,2019-10-24T00:00:00+1100,2020-08-13 00:00:00.000
ACQ,ACORN CAPITAL INVESTMENT FUND LIMITED,ACORN CAP,ACORN CAP INV FUND,Investment in listed and unlisted microcap companies.,Not Applic,Not Applic,2014-05-01T00:00:00+1000,,http://www.acorncapital.com.au,"C/- Acorn Capital Limited, Level 12, 90 Collins Street, MELBOURNE, VIC, AUSTRALIA, 3000",(03) 9639 0522,(03) 9639 0515,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Yarra Falls, 452 Johnston Street, ABBOTSFORD, VIC, AUSTRALIA, 3067",03 9415 4000,false,,ACQ,true,"""shares""",02138436,2019-08-26T17:32:41+1000,2019-08-26T17:14:38+1000,http://www.asx.com.au/asxpdf/20190826/pdf/447vv44y9k5wmw.pdf,Full Year Statutory Accounts,true,63,AU000000ACQ5,Ordinary Fully Paid,1.112,1.1,1.112,1.1,0.017,1.553%,154952,1.11,1.115,1.095,-0.455%,1.28,2019-11-13T00:00:00+1100,0.75,2020-03-23T00:00:00+1100,2020-08-13T00:00:00+1000,5.02,0.2181,85208,6.62,58717231,53623042,59656000,53623042,false,,2020-02-24T00:00:00+1100,2020-05-04T00:00:00+1000,2020-05-25T00:00:00+1000,2020-05-05T00:00:00+1000,0.0375,100.0,Interim,"AUD 0.0375 FRANKED,  27.5% CTR, DRP 2% DI",2020-05-05T00:00:00+1000,2020-08-13 00:00:00.000
ACR,ACRUX LIMITED,ACRUX,ACRUX LIMITED,A pooled development fund that invests in pharmaceutical businesses developing new products involving the delivery of pharmaceuticals via the skin.,"Pharmaceuticals, Biotechnology & Life Sciences",Health Care,2004-09-29T00:00:00+1000,,http://www.acrux.com.au,"103-113 Stanley Street, WEST MELBOURNE, VIC, AUSTRALIA, 3003",(03) 8379 0100,(03) 8379 0101,LINK MARKET SERVICES LIMITED,"Tower 4, 727 Collins Street, DOCKLANDS, VIC, AUSTRALIA, 3008",1300 554 474,false,https://www.asx.com.au/asx/1/image/logo/ACR?image_size=L&v=1493956409000,ACR,false,"""shares""",02150308,2019-09-24T13:46:39+1000,2019-09-24T13:42:57+1000,http://www.asx.com.au/asxpdf/20190924/pdf/448t2bj1zrp8ry.pdf,Annual Report to shareholders,false,84,AU000000ACR3,Ordinary Fully Paid,0.17,0.17,0.17,0.165,0.005,3.03%,81371,0.165,0.17,0.165,-2.941%,0.25,2019-10-31T00:00:00+1100,0.105,2020-03-24T00:00:00+1100,2020-08-13T00:00:00+1000,0,-0.0674,206630,0,27829801,168665459,28673000,168665459,false,,,,,,,,,,,2020-08-13 00:00:00.000
ACW,ACTINOGEN MEDICAL LIMITED,ACTINOGEN,ACTINOGEN MEDICAL,Development and commercialisation of new therapeutic compounds,"Pharmaceuticals, Biotechnology & Life Sciences",Health Care,2007-10-16T00:00:00+1000,,http://www.actinogen.com.au,"Suite 901, Level 9, 109Pitt Street, SYDNEY, NSW, AUSTRALIA, 2000",+61 2 8964 7401,+ 61 2 8964 7588,LINK MARKET SERVICES LIMITED,"LEVEL 12, 680 GEORGE STREET, SYDNEY, NSW, AUSTRALIA, 2000",1300 554 474,false,,ACW,false,"""shares""",02162057,2019-10-22T12:14:20+1100,2019-10-22T12:10:54+1100,http://www.asx.com.au/asxpdf/20191022/pdf/449qxrv7vqc2tw.pdf,Annual Report to shareholders,false,90,AU000000ACW3,Ordinary Fully Paid,0.023,0.023,0.024,0.023,-0.001,-4.167%,705264,0.023,0.024,0.024,-4%,0.066,2019-10-02T00:00:00+1000,0.007,2019-09-24T00:00:00+1000,2020-08-13T00:00:00+1000,0,-0.006,4331544,0,26789552,1116231320,26231000,1116231320,false,,,,,,,,,,,2020-08-13 00:00:00.000
AD1,AD1 HOLDINGS LIMITED,AD1 HOLD,AD1 HOLDINGS LIMITED,Provider of an online database and search platform for e-recruitment,Media & Entertainment,Communication Services,2016-06-23T00:00:00+1000,,http://www.applydirect.com.au,"Suite 102, 697 Burke Rd, HAWTHORN EAST, VIC, AUSTRALIA, 3123",+61 (0)3 8199 0455,+61 (0)3 9853 6765,LINK MARKET SERVICES LIMITED,"LEVEL 12, 680 GEORGE STREET, SYDNEY, NSW, AUSTRALIA, 2000",1300 554 474,false,,AD1,false,"""shares""",02153221,2019-09-30T14:11:23+1000,2019-09-30T14:02:58+1000,http://www.asx.com.au/asxpdf/20190930/pdf/44910kwnj1vlfy.pdf,Annual Report to shareholders,false,60,AU000000AD13,Ordinary Fully Paid,0.049,0.049,0.05,0.048,0.000,0%,1079290,0.048,0.049,0.049,-3.922%,0.072,2020-07-07T00:00:00+1000,0.008,2020-03-17T00:00:00+1100,2020-08-13T00:00:00+1000,0,-0.0053,8215963,0,26854868,548058531,26855000,548058531,false,,,,,,,,,,,2020-08-13 00:00:00.000
AD8,AUDINATE GROUP LIMITED,AUDINATEGL,AUDINATEGROUPLTD,Provider of professional audio networking technologies globally,Technology Hardware & Equipment,Information Technology,2017-06-30T00:00:00+1000,,http://www.audinate.com,"Level 7, 64 Kippax Street, SURRY HILLS, NSW, AUSTRALIA, 2010",02 8280 7100,,LINK MARKET SERVICES LIMITED,"LEVEL 12, 680 GEORGE STREET, SYDNEY, NSW, AUSTRALIA, 2000",1300 554 474,false,,AD8,true,"""shares""",02156068,2019-10-07T08:35:57+1100,2019-10-04T17:39:03+1000,http://www.asx.com.au/asxpdf/20191007/pdf/4497zzyw00qqm7.pdf,Annual Report update,false,1,AU000000AD88,Ordinary Fully Paid,5.33,5.25,5.39,5.25,0.14,2.697%,275153,5.26,5.34,5.19,-1.143%,9.3,2019-12-02T00:00:00+1100,2.51,2020-03-23T00:00:00+1100,2020-08-13T00:00:00+1000,2359.09,0.0022,417498,0,381077790,73425393,391357000,73425393,false,"XKO,XAO,XSO",,,,,,,,,,2020-08-13 00:00:00.000
ADA,ADACEL TECHNOLOGIES LIMITED,ADACEL,ADACEL TECHNOLOGIES,Developer of advanced simulation and control systems for aviation and defence,Software & Services,Information Technology,1998-02-27T00:00:00+1100,,http://www.adacel.com,"Unit 29, 3 Westside Avenue, PORT MELBOURNE, VIC, AUSTRALIA, 3207",+613 85307777,+612 9279 0664,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Yarra Falls, 452 Johnston Street, ABBOTSFORD, VIC, AUSTRALIA, 3067",03 9415 4000,false,,ADA,false,"""shares""",02133714,2019-08-14T19:26:45+1000,2019-08-14T19:21:26+1000,http://www.asx.com.au/asxpdf/20190814/pdf/447h45zt5ybw0m.pdf,FY2019 Appendix 4E and Annual Report,true,90,AU000000ADA7,Ordinary Fully Paid,0.54,0.54,0.54,0.54,0.00,0%,15883,0.55,0.57,0.54,-4.425%,0.84,2020-02-21T00:00:00+1100,0.3,2020-03-24T00:00:00+1100,2020-08-13T00:00:00+1000,0,-0.039,77413,1.85,41276165,76437342,41276000,76437342,false,,2020-02-20T00:00:00+1100,2020-02-27T00:00:00+1100,2020-04-15T00:00:00+1000,2020-02-28T00:00:00+1100,0.01,0.0,Interim,"AUD UNFRANKED, NIL C FI",2020-02-28T00:00:00+1100,2020-08-13 00:00:00.000
ADH,ADAIRS LIMITED,ADAIRS,ADAIRS LIMITED,Specialty retailer of home furnishings.,Retailing,Consumer Discretionary,2015-06-17T00:00:00+1000,,http://www.adairs.com.au,"2 International Court, SCORESBY, VIC, AUSTRALIA, 3179",(03) 8888 4500,,LINK MARKET SERVICES LIMITED,"LEVEL 12, 680 GEORGE STREET, SYDNEY, NSW, AUSTRALIA, 2000",1300 554 474,false,,ADH,false,"""shares""",02137996,2019-08-26T08:55:18+1000,2019-08-26T08:48:16+1000,http://www.asx.com.au/asxpdf/20190826/pdf/447txk0zx2pty2.pdf,ADH FY2019 Annual Report,false,96,AU000000ADH2,Ordinary Fully Paid,2.98,3,3.02,2.9,-0.01,-0.334%,1424618,2.93,2.98,2.99,-4.167%,3.24,2020-08-10T00:00:00+1000,0.44,2020-03-23T00:00:00+1100,2020-08-13T00:00:00+1000,14.24,0.21,1382075,6.02,505540454,169077075,503850000,169077075,false,"XAO,XEC",2020-08-10T00:00:00+1000,2020-09-09T00:00:00+1000,2020-09-24T00:00:00+1000,2020-09-10T00:00:00+1000,0.11,100.0,Final,"AUD 0.11 FRANKED, 30 % CTR",2020-09-10T00:00:00+1000,2020-08-13 00:00:00.000
ADI,APN INDUSTRIA REIT,APNINDREIT,APN INDUSTRIA REIT,Ownership of Australian real estate assets with a workspace sector focus.,Real Estate,Real Estate,2013-12-03T00:00:00+1100,,http://www.industriareit.com.au,"APN Funds Management Limited, Level 30, 101 Collins Street, MELBOURNE, VIC, AUSTRALIA, 3000",(03) 8656 1000,TBA,LINK MARKET SERVICES LIMITED,"Tower 4, 727 Collins Street, DOCKLANDS, VIC, AUSTRALIA, 3008",1300 554 474,false,,ADI,false,"""shares""",02136116,2019-08-21T09:44:04+1000,2019-08-21T09:33:37+1000,http://www.asx.com.au/asxpdf/20190821/pdf/447p6gvkzhf667.pdf,2019 Annual Report,false,76,AU0000039711,Fully Paid Ordinary/units Stapled Securities,2.44,2.49,2.52,2.42,-0.05,-2.008%,199799,2.42,2.46,2.49,0%,3.26,2020-02-20T00:00:00+1100,1.66,2020-03-24T00:00:00+1100,2020-08-13T00:00:00+1000,10.01,0.2488,245651,6.94,491838542,197525519,481962000,197525519,false,,2020-06-18T00:00:00+1000,2020-06-29T00:00:00+1000,2020-08-21T00:00:00+1000,2020-06-30T00:00:00+1000,0.0415,0.0,Final,AUD DRP SUSP,2020-06-30T00:00:00+1000,2020-08-13 00:00:00.000
ADN,ANDROMEDA METALS LIMITED,ANDROMEDA,ANDROMEDA METALS LTD,Exploration and development of halloysite-kaolin deposits.,Materials,Metals & Mining,1996-09-17T00:00:00+1000,,http://www.andromet.com.au,"69 King William Road, UNLEY, SA, AUSTRALIA, 5061",(08) 8271 0600,(08) 8271 0033,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Level 5, 115 Grenfell Street, ADELAIDE, SA, AUSTRALIA, 5000",08 8236 2300,false,,ADN,false,"""shares""",02168065,2019-11-01T08:04:16+1100,2019-10-31T22:54:21+1100,http://www.asx.com.au/asxpdf/20191101/pdf/44b5pjmnznb7bl.pdf,2019 Annual Report to shareholders,false,64,AU000000ADN0,Ordinary Fully Paid,0.051,0.05,0.051,0.049,0.001,2%,2994832,0.05,0.051,0.05,-1.961%,0.082,2019-09-30T00:00:00+1000,0.019,2020-03-24T00:00:00+1100,2020-08-13T00:00:00+1000,0,-0.0024,8136463,0,80475902,1609518041,82085000,1609518041,false,,,,,,,,,,,2020-08-13 00:00:00.000
ADO,ANTEOTECH LTD,ANTEO TECH,ANTEOTECH LTD,"Developing and commercialising medical products, energy, and battery material composites","Pharmaceuticals, Biotechnology & Life Sciences",Health Care,2000-04-07T00:00:00+1000,,http://www.anteotech.com,"Unit 4, 26 Brandl Street, Eight Mile Plains, QLD, AUSTRALIA, 4113",(07) 3219 0085,(07) 3219 0553,BOARDROOM PTY LIMITED,"LEVEL 12, 225 GEORGE STREET, SYDNEY, NSW, AUSTRALIA, 2000",(02) 9290 9600,false,,ADO,false,"""shares""",02139130,2019-08-27T17:27:43+1000,2019-08-27T17:12:20+1000,http://www.asx.com.au/asxpdf/20190827/pdf/447xd7054b7fbf.pdf,Annual Report to shareholders,false,73,AU000000ADO8,Ordinary Fully Paid,0.055,0.056,0.057,0.055,0.000,0%,886252,0.055,0.056,0.055,-3.509%,0.066,2020-08-03T00:00:00+1000,0.01,2020-03-23T00:00:00+1100,2020-08-13T00:00:00+1000,0,-0.0021,5631003,0,92018604,1673065521,92019000,1673065521,false,,,,,,,,,,,2020-08-13 00:00:00.000
